time,code,class
3.18, w,1
38.742,q,1
155.345, w,1
163.18,q,1
164.865, o,1
166.822, w,1
167.385,q,1
220.302, w,1
249.985,q,1
260.062, w,1
305.701,q,1
314.665, w,1
315.782,q,1
352.22, p,1
353.624,q,1
372.105, p,1
372.945,q,1
397.02, p,1
442.664, o,1
444.625, w,1
445.183,q,1
446.301, w,1
447.983,q,1
605.585, w,1
645.825,q,1
648.345, p,1
667.101,q,1
670.464, w,1
689.048,q,1
695.507,END,0
