time,code,class
43.985,w,1
46.786,q,1
53.588,w,1
60.38,q,1
63.181,w,1
80.38,q,1
87.58,w,1
88.381,q,1
93.986,w,1
95.986,q,1
107.98,p,1
117.18,o,1
118.38,p,1
120.787,q,1
122.388,w,1
127.587,q,1
480.062,p,1
481.661,o,1
482.861,w,1
490.46,q,1
492.46,w,1
494.062,q,1
500.06,p,1
509.263,q,1
512.465,p,1
516.066,q,1
518.46,p,1
527.665,q,1
540.468,p,1
542.464,q,1
556.86,p,1
564.066,q,1
669.625,w,1
670.096,END,0
